Time,Open,High,Low,Close,Volume,index
2024-05-17T05:00:00+0000,5444.0,5447.25,5426.25,5447.0,50,2024-05-17T05:00:00+0000
2024-05-20T05:00:00+0000,5453.25,5468.0,5446.5,5452.5,56,2024-05-20T05:00:00+0000
2024-05-21T05:00:00+0000,5452.5,5467.75,5444.5,5467.0,41,2024-05-21T05:00:00+0000
2024-05-22T05:00:00+0000,5466.0,5469.75,5430.0,5449.75,158,2024-05-22T05:00:00+0000
2024-05-23T05:00:00+0000,5458.5,5490.5,5396.25,5406.5,79,2024-05-23T05:00:00+0000
2024-05-24T05:00:00+0000,5416.25,5440.25,5416.0,5440.25,64,2024-05-24T05:00:00+0000
2024-01-17T06:00:00+0000,4905.0,4905.0,4903.0,4903.0,51,2024-01-17T06:00:00+0000
2024-01-18T06:00:00+0000,4947.5,4947.5,4947.5,4947.5,80,2024-01-18T06:00:00+0000
2024-01-19T06:00:00+0000,4960.0,5013.0,4960.0,5010.25,6,2024-01-19T06:00:00+0000
2024-01-22T06:00:00+0000,5019.5,5030.5,5006.75,5025.0,254,2024-01-22T06:00:00+0000
2024-01-23T06:00:00+0000,5039.25,5039.25,5024.0,5039.25,76,2024-01-23T06:00:00+0000
2024-01-24T06:00:00+0000,5043.25,5074.5,5043.25,5043.25,0,2024-01-24T06:00:00+0000
2024-01-25T06:00:00+0000,5049.75,5067.75,5040.25,5067.75,13,2024-01-25T06:00:00+0000
2024-01-26T06:00:00+0000,5061.75,5077.0,5058.0,5061.75,248,2024-01-26T06:00:00+0000
2024-01-30T06:00:00+0000,5098.0,5098.0,5090.0,5098.0,36,2024-01-30T06:00:00+0000
2024-01-31T06:00:00+0000,5042.25,5042.25,5010.5,5010.5,34,2024-01-31T06:00:00+0000
2024-02-01T06:00:00+0000,5068.75,5097.75,5068.75,5068.75,31,2024-02-01T06:00:00+0000
2024-02-02T06:00:00+0000,5130.0,5138.75,5129.75,5129.75,27,2024-02-02T06:00:00+0000
2024-02-05T06:00:00+0000,5113.25,5113.25,5094.5,5113.25,31,2024-02-05T06:00:00+0000
2024-02-06T06:00:00+0000,5124.25,5124.25,5124.25,5124.25,38,2024-02-06T06:00:00+0000
2024-02-07T06:00:00+0000,5130.0,5166.5,5124.75,5166.5,9,2024-02-07T06:00:00+0000
2024-02-08T06:00:00+0000,5170.5,5170.5,5163.5,5170.5,1,2024-02-08T06:00:00+0000
2024-02-09T06:00:00+0000,5200.0,5200.0,5198.25,5198.25,179,2024-02-09T06:00:00+0000
2024-02-12T06:00:00+0000,5196.25,5214.0,5194.25,5196.25,19,2024-02-12T06:00:00+0000
2024-02-13T06:00:00+0000,5124.75,5129.0,5104.25,5129.0,88,2024-02-13T06:00:00+0000
2024-02-14T06:00:00+0000,5175.5,5175.5,5175.5,5175.5,133,2024-02-14T06:00:00+0000
2024-02-15T06:00:00+0000,5205.75,5205.75,5205.75,5205.75,302,2024-02-15T06:00:00+0000
2024-02-16T06:00:00+0000,5211.0,5217.0,5179.75,5179.75,8,2024-02-16T06:00:00+0000
2024-02-20T06:00:00+0000,5174.0,5174.0,5133.75,5149.5,7,2024-02-20T06:00:00+0000
2024-02-21T06:00:00+0000,5152.75,5166.75,5124.75,5152.75,189,2024-02-21T06:00:00+0000
2024-02-22T06:00:00+0000,5221.25,5263.25,5221.25,5262.75,25,2024-02-22T06:00:00+0000
2024-02-23T06:00:00+0000,5270.0,5279.25,5267.25,5267.25,20,2024-02-23T06:00:00+0000
2024-02-26T06:00:00+0000,5246.25,5269.5,5246.25,5246.25,40,2024-02-26T06:00:00+0000
2024-02-27T06:00:00+0000,5256.5,5256.5,5245.0,5256.5,144,2024-02-27T06:00:00+0000
2024-02-28T06:00:00+0000,5245.25,5246.75,5238.25,5246.75,157,2024-02-28T06:00:00+0000
2024-02-29T06:00:00+0000,5234.75,5278.0,5234.75,5270.5,6,2024-02-29T06:00:00+0000
2024-03-01T06:00:00+0000,5264.0,5312.25,5264.0,5312.25,48,2024-03-01T06:00:00+0000
2024-03-04T06:00:00+0000,5302.0,5323.5,5302.0,5306.75,363,2024-03-04T06:00:00+0000
2024-03-05T06:00:00+0000,5293.0,5293.0,5233.5,5251.0,457,2024-03-05T06:00:00+0000
2024-03-06T06:00:00+0000,5255.0,5299.0,5255.0,5278.75,352,2024-03-06T06:00:00+0000
2024-03-07T06:00:00+0000,5260.0,5336.5,5260.0,5330.25,437,2024-03-07T06:00:00+0000
2024-03-08T06:00:00+0000,5335.0,5363.75,5293.75,5297.25,134,2024-03-08T06:00:00+0000
2024-03-11T05:00:00+0000,5295.5,5295.75,5265.75,5291.5,26,2024-03-11T05:00:00+0000
2024-03-12T05:00:00+0000,5310.0,5352.0,5290.25,5349.25,251,2024-03-12T05:00:00+0000
2024-03-13T05:00:00+0000,5342.0,5351.5,5330.5,5341.0,10,2024-03-13T05:00:00+0000
2024-03-14T05:00:00+0000,5340.0,5352.0,5300.0,5326.5,73,2024-03-14T05:00:00+0000
2024-03-15T05:00:00+0000,5298.0,5300.5,5278.0,5292.0,136,2024-03-15T05:00:00+0000
2024-03-18T05:00:00+0000,5299.0,5350.0,5293.0,5326.25,62,2024-03-18T05:00:00+0000
2024-03-19T05:00:00+0000,5323.5,5354.5,5298.25,5353.25,235,2024-03-19T05:00:00+0000
2024-03-20T05:00:00+0000,5357.0,5409.0,5346.25,5397.5,164,2024-03-20T05:00:00+0000
2024-03-21T05:00:00+0000,5411.5,5434.25,5411.5,5414.75,147,2024-03-21T05:00:00+0000
2024-03-22T05:00:00+0000,5411.75,5421.0,5400.5,5404.0,47,2024-03-22T05:00:00+0000
2024-03-25T05:00:00+0000,5398.25,5404.25,5385.25,5389.75,19,2024-03-25T05:00:00+0000
2024-03-26T05:00:00+0000,5393.0,5410.25,5376.0,5376.75,65,2024-03-26T05:00:00+0000
2024-03-27T05:00:00+0000,5402.0,5423.5,5383.5,5419.5,204,2024-03-27T05:00:00+0000
2024-03-28T05:00:00+0000,5415.75,5432.5,5414.0,5421.75,362,2024-03-28T05:00:00+0000
2024-04-01T05:00:00+0000,5429.75,5444.25,5398.0,5409.5,28,2024-04-01T05:00:00+0000
2024-04-02T05:00:00+0000,5403.0,5407.5,5349.5,5373.25,43,2024-04-02T05:00:00+0000
2024-04-03T05:00:00+0000,5373.5,5392.5,5358.75,5378.75,36,2024-04-03T05:00:00+0000
2024-04-04T05:00:00+0000,5389.75,5420.5,5304.0,5307.25,238,2024-04-04T05:00:00+0000
2024-04-05T05:00:00+0000,5310.0,5384.5,5304.0,5366.0,87,2024-04-05T05:00:00+0000
2024-04-08T05:00:00+0000,5376.0,5381.25,5351.0,5367.25,29,2024-04-08T05:00:00+0000
2024-04-09T05:00:00+0000,5380.0,5386.75,5322.25,5373.0,22,2024-04-09T05:00:00+0000
2024-04-10T05:00:00+0000,5375.0,5394.0,5291.75,5324.25,168,2024-04-10T05:00:00+0000
2024-04-11T05:00:00+0000,5314.0,5372.5,5295.75,5358.75,195,2024-04-11T05:00:00+0000
2024-04-12T05:00:00+0000,5345.25,5363.5,5265.25,5281.5,320,2024-04-12T05:00:00+0000
2024-04-15T05:00:00+0000,5285.5,5327.75,5208.25,5216.25,175,2024-04-15T05:00:00+0000
2024-04-16T05:00:00+0000,5202.75,5234.25,5193.25,5205.0,105,2024-04-16T05:00:00+0000
2024-04-17T05:00:00+0000,5200.0,5233.25,5160.25,5175.0,130,2024-04-17T05:00:00+0000
2024-04-18T05:00:00+0000,5175.5,5206.5,5151.5,5161.0,64,2024-04-18T05:00:00+0000
2024-04-19T05:00:00+0000,5140.75,5166.75,5075.0,5114.0,373,2024-04-19T05:00:00+0000
2024-04-22T05:00:00+0000,5120.0,5188.0,5117.75,5159.0,561,2024-04-22T05:00:00+0000
2024-04-23T05:00:00+0000,5155.0,5225.5,5151.75,5219.25,153,2024-04-23T05:00:00+0000
2024-04-24T05:00:00+0000,5232.75,5240.25,5186.75,5220.5,448,2024-04-24T05:00:00+0000
2024-04-25T05:00:00+0000,5190.0,5245.5,5136.75,5195.5,106,2024-04-25T05:00:00+0000
2024-04-26T05:00:00+0000,5234.25,5259.5,5219.5,5245.5,54,2024-04-26T05:00:00+0000
2024-04-29T05:00:00+0000,5260.25,5267.75,5232.75,5260.25,44,2024-04-29T05:00:00+0000
2024-04-30T05:00:00+0000,5255.25,5255.25,5168.0,5180.25,437,2024-04-30T05:00:00+0000
2024-05-01T05:00:00+0000,5170.0,5237.25,5152.0,5158.0,204,2024-05-01T05:00:00+0000
2024-05-02T05:00:00+0000,5195.0,5220.25,5148.25,5202.75,73,2024-05-02T05:00:00+0000
2024-05-03T05:00:00+0000,5219.75,5273.75,5212.5,5267.25,119,2024-05-03T05:00:00+0000
2024-05-06T05:00:00+0000,5270.5,5321.25,5268.25,5320.75,67,2024-05-06T05:00:00+0000
2024-05-07T05:00:00+0000,5320.25,5340.75,5316.25,5328.5,89,2024-05-07T05:00:00+0000
2024-05-08T05:00:00+0000,5306.0,5331.5,5304.25,5327.5,15,2024-05-08T05:00:00+0000
2024-05-09T05:00:00+0000,5317.25,5359.75,5311.0,5353.5,35,2024-05-09T05:00:00+0000
2024-05-10T05:00:00+0000,5360.0,5379.0,5349.75,5362.5,65,2024-05-10T05:00:00+0000
2024-05-13T05:00:00+0000,5359.5,5379.25,5351.0,5362.25,35,2024-05-13T05:00:00+0000
2024-05-14T05:00:00+0000,5365.0,5390.75,5347.5,5387.0,53,2024-05-14T05:00:00+0000
2024-05-15T05:00:00+0000,5389.5,5455.0,5384.5,5452.0,142,2024-05-15T05:00:00+0000
2024-05-16T05:00:00+0000,5459.25,5463.75,5447.25,5447.25,286,2024-05-16T05:00:00+0000
