Time,Open,High,Low,Close,Volume
2009-07-06T05:00:00+0000,67.28,69.05,65.3,65.9,32941
2009-07-07T05:00:00+0000,66.11,66.74,64.1,64.82,31773
2009-07-08T05:00:00+0000,64.26,64.59,62.08,62.23,38660
2009-07-09T05:00:00+0000,62.47,63.69,61.44,62.59,32435
2009-07-10T05:00:00+0000,62.85,62.9,60.96,61.94,28402
2009-07-13T05:00:00+0000,62.08,62.61,60.43,61.62,30949
2009-07-14T05:00:00+0000,62.24,63.22,61.15,61.5,34407
2009-07-15T05:00:00+0000,62.0,64.13,61.98,63.76,46206
2009-07-16T05:00:00+0000,64.1,64.44,62.79,64.33,41112
2009-07-17T05:00:00+0000,64.36,66.25,63.39,65.85,40387
2009-07-20T05:00:00+0000,65.85,67.16,65.5,66.77,53304
2009-07-21T05:00:00+0000,66.91,68.11,66.02,66.97,69586
2009-07-22T05:00:00+0000,66.34,67.32,65.35,67.04,91933
2009-07-23T05:00:00+0000,67.05,69.18,66.33,68.87,92963
2009-07-24T05:00:00+0000,68.24,69.89,68.17,69.79,57392
2009-07-27T05:00:00+0000,69.5,70.6,69.37,70.05,70236
2009-07-28T05:00:00+0000,69.76,70.5,68.22,68.98,59010
2009-07-29T05:00:00+0000,68.53,68.79,64.69,65.23,100202
2009-07-30T05:00:00+0000,64.97,69.12,64.82,68.92,94912
2009-07-31T05:00:00+0000,68.62,71.43,66.92,71.15,107642
2009-08-03T05:00:00+0000,71.15,73.64,70.78,73.18,118125
2009-08-04T05:00:00+0000,73.06,73.8,71.94,73.3,92751
2009-08-05T05:00:00+0000,73.66,74.07,71.72,73.93,109946
2009-08-06T05:00:00+0000,73.77,74.44,72.31,73.87,121815
2009-08-07T05:00:00+0000,73.6,74.51,72.28,72.78,165310
2009-08-10T05:00:00+0000,72.54,73.41,72.0,72.61,143071
2009-08-11T05:00:00+0000,72.72,73.26,70.74,71.35,195742
2009-08-12T05:00:00+0000,71.53,72.73,70.68,72.01,184593
2009-08-13T05:00:00+0000,72.38,73.92,71.88,72.48,161677
2009-08-14T05:00:00+0000,72.77,73.57,69.25,69.6,148353
2009-08-17T05:00:00+0000,69.7,69.78,67.42,68.81,143205
2009-08-18T05:00:00+0000,68.81,71.98,67.94,71.09,235078
2009-08-19T05:00:00+0000,71.9,74.31,69.78,73.83,376871
2009-08-20T05:00:00+0000,73.55,74.07,72.53,72.91,241477
2009-08-21T05:00:00+0000,72.88,74.72,72.03,73.89,246228
2009-08-24T05:00:00+0000,73.75,74.81,73.57,74.37,208702
2009-08-25T05:00:00+0000,73.97,75.0,71.11,72.05,324399
2009-08-26T05:00:00+0000,71.35,72.64,70.67,71.43,255501
2009-08-27T05:00:00+0000,71.36,72.95,69.83,72.49,272730
2009-08-28T05:00:00+0000,72.86,73.52,71.78,72.74,239217
2009-08-31T05:00:00+0000,71.0,73.36,69.13,69.96,276967
2009-09-01T05:00:00+0000,69.85,71.37,68.0,68.05,336835
2009-09-02T05:00:00+0000,67.7,68.8,67.05,68.05,269497
2009-09-03T05:00:00+0000,68.15,69.4,67.66,67.96,231967
2009-09-04T05:00:00+0000,68.19,68.78,67.12,68.02,229782
2009-09-08T05:00:00+0000,67.87,71.79,67.54,71.1,374237
2009-09-09T05:00:00+0000,71.33,72.52,70.66,71.31,331984
2009-09-10T05:00:00+0000,71.64,72.44,70.86,71.94,345551
2009-09-11T05:00:00+0000,72.05,72.9,68.82,69.29,374693
2009-09-14T05:00:00+0000,69.15,69.51,68.02,68.86,255720
2009-09-15T05:00:00+0000,68.78,71.19,68.48,70.93,288040
2009-09-16T05:00:00+0000,70.4,72.56,70.14,72.51,291946
2009-09-17T05:00:00+0000,72.31,73.16,71.66,72.47,235707
2009-09-18T05:00:00+0000,72.4,72.66,71.27,72.04,165696
2009-09-21T05:00:00+0000,71.78,72.2,68.96,69.71,142853
2009-09-22T05:00:00+0000,69.67,71.85,69.61,71.55,0
