Time,Open,High,Low,Close,Volume
2011-12-02T06:00:00+0000,2317.25,2317.25,2317.25,2317.25,10
2011-12-02T07:00:00+0000,2316.75,2324.0,2316.75,2324.0,6
2011-12-02T08:00:00+0000,2324.0,2333.25,2324.0,2333.25,5
2011-12-02T09:00:00+0000,2332.0,2332.0,2332.0,2332.0,2
2011-12-02T11:00:00+0000,2335.0,2335.75,2334.0,2334.0,10
2011-12-02T12:00:00+0000,2333.75,2333.75,2330.5,2330.5,2
2011-12-02T13:00:00+0000,2331.5,2339.25,2328.75,2328.75,13
2011-12-02T14:00:00+0000,2325.5,2325.5,2315.25,2319.75,55
2011-12-02T15:00:00+0000,2321.25,2326.5,2320.5,2321.0,26
2011-12-02T16:00:00+0000,2317.75,2317.75,2304.5,2308.75,180
2011-12-02T17:00:00+0000,2308.5,2310.25,2305.75,2310.25,36
2011-12-02T18:00:00+0000,2309.0,2309.0,2308.25,2308.25,2
2011-12-02T19:00:00+0000,2307.5,2307.5,2304.0,2304.0,9
2011-12-02T20:00:00+0000,2303.0,2304.0,2297.25,2299.75,78
2011-12-02T21:00:00+0000,2298.25,2301.0,2298.25,2301.0,83
2011-12-04T23:00:00+0000,2308.25,2316.25,2308.25,2310.5,22
2011-12-05T05:00:00+0000,2310.75,2310.75,2310.75,2310.75,2
2011-12-05T06:00:00+0000,2311.25,2311.25,2310.5,2310.5,2
2011-12-05T08:00:00+0000,2317.0,2317.0,2317.0,2317.0,1
2011-12-05T09:00:00+0000,2317.0,2322.0,2316.75,2322.0,29
2011-12-05T10:00:00+0000,2321.0,2321.0,2321.0,2321.0,1
2011-12-05T11:00:00+0000,2316.25,2320.0,2316.25,2320.0,3
2011-12-05T12:00:00+0000,2321.5,2330.75,2321.5,2330.0,8
2011-12-05T13:00:00+0000,2329.0,2331.0,2329.0,2331.0,5
2011-12-05T14:00:00+0000,2329.5,2333.25,2318.5,2323.25,81
2011-12-05T15:00:00+0000,2323.75,2338.0,2323.75,2334.5,136
2011-12-05T16:00:00+0000,2334.0,2335.5,2331.5,2334.0,48
2011-12-05T17:00:00+0000,2333.5,2338.0,2332.5,2337.75,14
2011-12-05T18:00:00+0000,2335.5,2337.5,2324.0,2325.25,24
2011-12-05T19:00:00+0000,2323.25,2325.0,2318.5,2325.0,44
2011-12-05T20:00:00+0000,2323.0,2323.0,2312.5,2320.25,50
2011-12-05T21:00:00+0000,2323.5,2327.5,2319.0,2319.0,8
2011-12-06T02:00:00+0000,2317.75,2317.75,2317.75,2317.75,1
2011-12-06T03:00:00+0000,2317.5,2317.5,2315.75,2315.75,2
2011-12-06T04:00:00+0000,2314.5,2314.5,2313.5,2313.5,10
2011-12-06T05:00:00+0000,2308.25,2308.25,2308.25,2308.25,1
2011-12-06T06:00:00+0000,2315.75,2315.75,2313.75,2313.75,2
2011-12-06T07:00:00+0000,2315.0,2315.0,2315.0,2315.0,4
2011-12-06T08:00:00+0000,2315.0,2329.5,2313.25,2328.75,18
2011-12-06T09:00:00+0000,2321.5,2321.5,2321.5,2321.5,1
2011-12-06T10:00:00+0000,2332.5,2335.0,2332.5,2335.0,2
2011-12-06T11:00:00+0000,2334.75,2334.75,2333.0,2333.0,13
2011-12-06T12:00:00+0000,2331.0,2332.25,2327.5,2327.75,16
2011-12-06T13:00:00+0000,2323.0,2323.0,2322.75,2322.75,20
2011-12-06T14:00:00+0000,2327.0,2331.0,2322.0,2325.0,128
2011-12-06T15:00:00+0000,2328.0,2329.0,2316.25,2316.25,47
2011-12-06T16:00:00+0000,2318.75,2319.25,2309.25,2315.5,18
2011-12-06T17:00:00+0000,2315.25,2315.75,2313.0,2313.75,115
2011-12-06T18:00:00+0000,2313.75,2318.0,2311.25,2316.5,42
2011-12-06T19:00:00+0000,2312.0,2328.25,2312.0,2326.25,54
2011-12-06T20:00:00+0000,2326.0,2329.75,2317.5,2317.5,245
2011-12-06T21:00:00+0000,2317.0,2320.0,2316.5,2320.0,81
2011-12-06T23:00:00+0000,2319.75,2320.0,2319.75,2320.0,11
2011-12-07T01:00:00+0000,2323.25,2323.25,2323.25,2323.25,1
2011-12-07T03:00:00+0000,2326.75,2327.5,2326.25,2326.25,4
2011-12-07T04:00:00+0000,2327.75,2327.75,2327.75,2327.75,1
2011-12-07T05:00:00+0000,2327.25,2327.75,2327.25,2327.75,12
2011-12-07T06:00:00+0000,2329.5,2329.75,2329.5,2329.75,3
2011-12-07T07:00:00+0000,2333.0,2338.5,2333.0,2338.5,35
2011-12-07T08:00:00+0000,2335.25,2338.5,2334.5,2335.25,50
2011-12-07T09:00:00+0000,2337.25,2339.5,2331.5,2331.5,23
2011-12-07T10:00:00+0000,2331.5,2335.0,2329.0,2329.75,14
2011-12-07T11:00:00+0000,2329.0,2329.0,2324.75,2326.75,23
2011-12-07T12:00:00+0000,2326.75,2327.0,2318.0,2318.75,23
2011-12-07T13:00:00+0000,2318.0,2318.0,2307.0,2310.0,79
2011-12-07T14:00:00+0000,2312.5,2314.0,2288.5,2295.0,332
2011-12-07T15:00:00+0000,2294.25,2299.0,2288.0,2299.0,304
2011-12-07T16:00:00+0000,2299.5,2311.25,2298.0,2311.0,306
2011-12-07T17:00:00+0000,2311.25,2318.25,2307.5,2316.5,375
2011-12-07T18:00:00+0000,2318.0,2318.0,2309.5,2311.5,219
2011-12-07T19:00:00+0000,2312.0,2312.5,2302.25,2303.75,266
2011-12-07T20:00:00+0000,2304.0,2328.75,2302.5,2318.0,286
2011-12-07T21:00:00+0000,2316.75,2320.75,2316.75,2319.5,26
2011-12-07T22:00:00+0000,2320.25,2323.25,2320.25,2323.25,11
2011-12-07T23:00:00+0000,2322.0,2323.5,2318.75,2321.5,75
