Time,Open,High,Low,Close,Volume,index
1970-01-01T00:00:00+0000,0.0,0.0,0.0,0.0,,1970-01-01T00:00:00+0000
2024-01-25T13:32:00+0000,5049.75,5049.75,5049.75,5049.75,3.0,2024-01-25T13:32:00+0000
2024-01-25T15:27:00+0000,5067.5,5067.5,5067.5,5067.5,1.0,2024-01-25T15:27:00+0000
2024-01-25T18:19:00+0000,5050.0,5050.0,5050.0,5050.0,2.0,2024-01-25T18:19:00+0000
2024-01-25T19:28:00+0000,5046.75,5046.75,5046.75,5046.75,2.0,2024-01-25T19:28:00+0000
2024-01-25T21:41:00+0000,5067.75,5067.75,5067.75,5067.75,1.0,2024-01-25T21:41:00+0000
2024-02-07T05:06:00+0000,5130.0,5130.0,5130.0,5130.0,1.0,2024-02-07T05:06:00+0000
2024-02-07T12:34:00+0000,5125.0,5125.0,5125.0,5125.0,1.0,2024-02-07T12:34:00+0000
2024-02-07T12:50:00+0000,5130.0,5130.0,5130.0,5130.0,1.0,2024-02-07T12:50:00+0000
2024-02-07T15:17:00+0000,5155.0,5155.0,5155.0,5155.0,1.0,2024-02-07T15:17:00+0000
2024-02-09T21:21:00+0000,5200.0,5200.0,5200.0,5200.0,1.0,2024-02-09T21:21:00+0000
2024-02-13T14:11:00+0000,5124.75,5124.75,5124.75,5124.75,1.0,2024-02-13T14:11:00+0000
2024-02-16T11:49:00+0000,5211.0,5211.0,5211.0,5211.0,1.0,2024-02-16T11:49:00+0000
2024-02-20T00:23:00+0000,5174.0,5174.0,5174.0,5174.0,1.0,2024-02-20T00:23:00+0000
2024-02-22T11:36:00+0000,5221.25,5221.25,5221.25,5221.25,1.0,2024-02-22T11:36:00+0000
2024-02-22T15:15:00+0000,5235.0,5235.0,5235.0,5235.0,1.0,2024-02-22T15:15:00+0000
2024-02-23T16:52:00+0000,5270.0,5270.0,5270.0,5270.0,10.0,2024-02-23T16:52:00+0000
2024-02-28T20:12:00+0000,5245.25,5245.25,5245.25,5245.25,2.0,2024-02-28T20:12:00+0000
2024-02-29T12:20:00+0000,5234.75,5234.75,5234.75,5234.75,1.0,2024-02-29T12:20:00+0000
2024-02-29T19:31:00+0000,5262.0,5262.0,5262.0,5262.0,1.0,2024-02-29T19:31:00+0000
2024-02-29T20:51:00+0000,5274.25,5274.25,5274.25,5274.25,1.0,2024-02-29T20:51:00+0000
2024-03-01T10:16:00+0000,5264.0,5264.0,5264.0,5264.0,1.0,2024-03-01T10:16:00+0000
2024-03-01T14:30:00+0000,5274.25,5274.25,5274.25,5274.25,1.0,2024-03-01T14:30:00+0000
2024-03-01T16:35:00+0000,5287.0,5287.0,5287.0,5287.0,1.0,2024-03-01T16:35:00+0000
2024-03-01T17:41:00+0000,5300.0,5300.0,5300.0,5300.0,1.0,2024-03-01T17:41:00+0000
2024-03-01T18:43:00+0000,5305.0,5305.0,5305.0,5305.0,5.0,2024-03-01T18:43:00+0000
2024-03-01T20:42:00+0000,5309.5,5309.5,5309.5,5309.5,1.0,2024-03-01T20:42:00+0000
2024-03-01T20:58:00+0000,5311.0,5311.0,5311.0,5311.0,1.0,2024-03-01T20:58:00+0000
2024-03-01T21:04:00+0000,5310.0,5310.0,5310.0,5310.0,1.0,2024-03-01T21:04:00+0000
2024-03-01T21:05:00+0000,5309.0,5311.0,5309.0,5311.0,3.0,2024-03-01T21:05:00+0000
2024-03-01T21:14:00+0000,5308.0,5308.0,5308.0,5308.0,1.0,2024-03-01T21:14:00+0000
2024-03-01T21:55:00+0000,5307.0,5307.0,5307.0,5307.0,1.0,2024-03-01T21:55:00+0000
2024-03-04T14:00:00+0000,5302.0,5302.0,5302.0,5302.0,1.0,2024-03-04T14:00:00+0000
2024-03-04T19:36:00+0000,5320.0,5320.0,5320.0,5320.0,2.0,2024-03-04T19:36:00+0000
2024-03-04T21:00:00+0000,5306.25,5306.25,5306.0,5306.0,2.0,2024-03-04T21:00:00+0000
2024-03-04T21:01:00+0000,5305.0,5305.0,5305.0,5305.0,2.0,2024-03-04T21:01:00+0000
2024-03-04T21:22:00+0000,5307.0,5307.0,5307.0,5307.0,1.0,2024-03-04T21:22:00+0000
2024-03-05T07:52:00+0000,5293.0,5293.0,5293.0,5293.0,1.0,2024-03-05T07:52:00+0000
2024-03-05T08:42:00+0000,5292.0,5292.0,5292.0,5292.0,1.0,2024-03-05T08:42:00+0000
2024-03-05T14:36:00+0000,5279.5,5279.5,5279.5,5279.5,1.0,2024-03-05T14:36:00+0000
2024-03-05T15:19:00+0000,5267.25,5267.25,5267.25,5267.25,1.0,2024-03-05T15:19:00+0000
2024-03-05T15:24:00+0000,5264.0,5264.0,5264.0,5264.0,1.0,2024-03-05T15:24:00+0000
2024-03-05T16:03:00+0000,5262.25,5265.25,5262.25,5265.25,59.0,2024-03-05T16:03:00+0000
2024-03-06T03:18:00+0000,5255.0,5255.0,5255.0,5255.0,1.0,2024-03-06T03:18:00+0000
2024-03-06T08:12:00+0000,5261.0,5261.0,5261.0,5261.0,1.0,2024-03-06T08:12:00+0000
2024-03-06T10:11:00+0000,5267.0,5267.0,5267.0,5267.0,1.0,2024-03-06T10:11:00+0000
2024-03-06T10:46:00+0000,5269.25,5269.25,5269.25,5269.25,2.0,2024-03-06T10:46:00+0000
2024-03-06T14:06:00+0000,5282.0,5282.0,5282.0,5282.0,1.0,2024-03-06T14:06:00+0000
2024-03-06T15:51:00+0000,5283.0,5283.0,5283.0,5283.0,1.0,2024-03-06T15:51:00+0000
2024-03-06T15:59:00+0000,5285.0,5285.0,5285.0,5285.0,1.0,2024-03-06T15:59:00+0000
2024-03-06T17:12:00+0000,5299.0,5299.0,5299.0,5299.0,1.0,2024-03-06T17:12:00+0000
2024-03-06T18:33:00+0000,5294.0,5294.0,5294.0,5294.0,2.0,2024-03-06T18:33:00+0000
