Time,Open,High,Low,Close,Volume,index
1970-01-01T00:00:00+0000,0.0,0.0,0.0,0.0,,1970-01-01T00:00:00+0000
2024-01-26T13:30:00+0000,17993.25,17993.25,17993.25,17993.25,1.0,2024-01-26T13:30:00+0000
2024-01-26T13:45:00+0000,18013.5,18025.25,18013.5,18025.25,4.0,2024-01-26T13:45:00+0000
2024-01-26T16:02:00+0000,18028.75,18028.75,18028.75,18028.75,1.0,2024-01-26T16:02:00+0000
2024-01-26T17:50:00+0000,17929.75,17929.75,17917.75,17917.75,4.0,2024-01-26T17:50:00+0000
2024-01-26T17:53:00+0000,17923.5,17923.5,17914.0,17914.0,3.0,2024-01-26T17:53:00+0000
2024-01-26T20:37:00+0000,17950.0,17950.0,17950.0,17950.0,3.0,2024-01-26T20:37:00+0000
2024-01-26T20:51:00+0000,17947.0,17947.0,17947.0,17947.0,4.0,2024-01-26T20:51:00+0000
2024-01-26T20:52:00+0000,17949.25,17952.5,17949.25,17952.5,2.0,2024-01-26T20:52:00+0000
2024-01-29T14:37:00+0000,17985.0,17985.0,17985.0,17985.0,1.0,2024-01-29T14:37:00+0000
2024-01-29T20:57:00+0000,18118.0,18118.0,18118.0,18118.0,1.0,2024-01-29T20:57:00+0000
2024-01-30T18:32:00+0000,18008.5,18008.5,18008.5,18008.5,1.0,2024-01-30T18:32:00+0000
2024-01-30T21:47:00+0000,17892.5,17892.5,17892.5,17892.5,3.0,2024-01-30T21:47:00+0000
2024-01-31T04:48:00+0000,17879.0,17879.0,17879.0,17879.0,1.0,2024-01-31T04:48:00+0000
2024-01-31T10:31:00+0000,17800.0,17800.0,17800.0,17800.0,1.0,2024-01-31T10:31:00+0000
2024-01-31T10:32:00+0000,17800.0,17800.0,17800.0,17800.0,1.0,2024-01-31T10:32:00+0000
2024-01-31T16:41:00+0000,17732.5,17732.5,17732.5,17732.5,1.0,2024-01-31T16:41:00+0000
2024-01-31T19:35:00+0000,17790.0,17790.0,17790.0,17790.0,1.0,2024-01-31T19:35:00+0000
2024-01-31T20:03:00+0000,17720.0,17720.0,17720.0,17720.0,1.0,2024-01-31T20:03:00+0000
2024-01-31T20:31:00+0000,17700.0,17700.0,17700.0,17700.0,1.0,2024-01-31T20:31:00+0000
2024-02-01T15:28:00+0000,17769.0,17769.0,17769.0,17769.0,1.0,2024-02-01T15:28:00+0000
2024-02-01T21:01:00+0000,17875.5,17875.5,17875.5,17875.5,1.0,2024-02-01T21:01:00+0000
2024-02-01T21:29:00+0000,18001.5,18001.5,18001.5,18001.5,1.0,2024-02-01T21:29:00+0000
2024-02-01T23:06:00+0000,18000.0,18000.0,18000.0,18000.0,1.0,2024-02-01T23:06:00+0000
2024-02-01T23:07:00+0000,18000.0,18000.0,18000.0,18000.0,1.0,2024-02-01T23:07:00+0000
2024-02-02T08:13:00+0000,18000.0,18000.0,18000.0,18000.0,1.0,2024-02-02T08:13:00+0000
2024-02-02T08:44:00+0000,18030.0,18030.0,18030.0,18030.0,1.0,2024-02-02T08:44:00+0000
2024-02-02T13:26:00+0000,18021.5,18021.5,18021.5,18021.5,1.0,2024-02-02T13:26:00+0000
2024-02-02T13:30:00+0000,18013.5,18013.5,18013.5,18013.5,1.0,2024-02-02T13:30:00+0000
2024-02-02T13:31:00+0000,17926.5,17926.5,17926.5,17926.5,1.0,2024-02-02T13:31:00+0000
2024-02-02T14:47:00+0000,18030.0,18030.0,18030.0,18030.0,1.0,2024-02-02T14:47:00+0000
2024-02-02T14:51:00+0000,18003.25,18003.25,18003.25,18003.25,1.0,2024-02-02T14:51:00+0000
2024-02-02T15:17:00+0000,18017.25,18017.25,18017.25,18017.25,1.0,2024-02-02T15:17:00+0000
2024-02-02T15:48:00+0000,18090.75,18090.75,18090.75,18090.75,1.0,2024-02-02T15:48:00+0000
2024-02-02T16:30:00+0000,18100.0,18100.0,18100.0,18100.0,1.0,2024-02-02T16:30:00+0000
2024-02-02T16:53:00+0000,18131.0,18131.0,18131.0,18131.0,1.0,2024-02-02T16:53:00+0000
2024-02-02T16:57:00+0000,18134.0,18146.0,18134.0,18146.0,5.0,2024-02-02T16:57:00+0000
2024-02-02T19:14:00+0000,18183.0,18183.0,18179.75,18179.75,2.0,2024-02-02T19:14:00+0000
2024-02-02T21:00:00+0000,18131.0,18131.0,18131.0,18131.0,1.0,2024-02-02T21:00:00+0000
2024-02-04T23:39:00+0000,18128.25,18128.25,18128.25,18128.25,1.0,2024-02-04T23:39:00+0000
2024-02-05T14:02:00+0000,18123.25,18123.25,18123.25,18123.25,1.0,2024-02-05T14:02:00+0000
2024-02-05T14:09:00+0000,18125.25,18125.25,18125.25,18125.25,1.0,2024-02-05T14:09:00+0000
2024-02-05T15:51:00+0000,18012.75,18012.75,18012.75,18012.75,1.0,2024-02-05T15:51:00+0000
2024-02-05T16:02:00+0000,18022.5,18022.5,18022.5,18022.5,1.0,2024-02-05T16:02:00+0000
2024-02-06T13:52:00+0000,18169.25,18169.25,18169.25,18169.25,1.0,2024-02-06T13:52:00+0000
2024-02-06T16:51:00+0000,18009.0,18009.0,18009.0,18009.0,1.0,2024-02-06T16:51:00+0000
2024-02-07T13:31:00+0000,18160.0,18160.0,18160.0,18160.0,1.0,2024-02-07T13:31:00+0000
2024-02-07T14:01:00+0000,18167.5,18167.5,18167.5,18167.5,1.0,2024-02-07T14:01:00+0000
2024-02-07T14:02:00+0000,18168.75,18168.75,18168.75,18168.75,1.0,2024-02-07T14:02:00+0000
2024-02-07T14:26:00+0000,18200.0,18200.0,18200.0,18200.0,1.0,2024-02-07T14:26:00+0000
2024-02-07T14:33:00+0000,18180.0,18180.0,18178.75,18178.75,2.0,2024-02-07T14:33:00+0000
2024-02-07T15:14:00+0000,18230.0,18230.0,18230.0,18230.0,1.0,2024-02-07T15:14:00+0000
2024-02-07T20:04:00+0000,18295.0,18295.0,18295.0,18295.0,1.0,2024-02-07T20:04:00+0000
