Time,Open,High,Low,Close,Volume,index
2024-01-29T06:00:00+0000,2061.1,2075.4,2057.9,2064.2,5429,2024-01-29T06:00:00+0000
2024-01-30T06:00:00+0000,2071.3,2086.7,2066.8,2070.5,6112,2024-01-30T06:00:00+0000
2024-01-31T06:00:00+0000,2075.0,2093.9,2068.5,2087.0,6846,2024-01-31T06:00:00+0000
2024-02-01T06:00:00+0000,2076.9,2102.5,2066.0,2090.6,9168,2024-02-01T06:00:00+0000
2024-02-02T06:00:00+0000,2091.8,2094.1,2064.0,2073.4,12906,2024-02-02T06:00:00+0000
2024-02-05T06:00:00+0000,2076.2,2077.6,2050.7,2062.7,6966,2024-02-05T06:00:00+0000
2024-02-06T06:00:00+0000,2061.4,2074.9,2058.7,2071.2,4476,2024-02-06T06:00:00+0000
2024-02-07T06:00:00+0000,2072.0,2080.9,2066.2,2071.5,5893,2024-02-07T06:00:00+0000
2024-02-08T06:00:00+0000,2070.6,2073.5,2054.7,2067.8,6393,2024-02-08T06:00:00+0000
2024-02-09T06:00:00+0000,2069.6,2071.6,2054.4,2058.6,7525,2024-02-09T06:00:00+0000
2024-02-12T06:00:00+0000,2058.1,2061.4,2045.4,2053.0,4650,2024-02-12T06:00:00+0000
2024-02-13T06:00:00+0000,2053.4,2067.0,2022.8,2027.1,8867,2024-02-13T06:00:00+0000
2024-02-14T06:00:00+0000,2025.7,2028.5,2016.3,2024.0,8228,2024-02-14T06:00:00+0000
2024-02-15T06:00:00+0000,2024.8,2040.0,2021.8,2034.7,7758,2024-02-15T06:00:00+0000
2024-02-16T06:00:00+0000,2036.1,2046.8,2026.6,2043.9,4743,2024-02-16T06:00:00+0000
2024-02-20T06:00:00+0000,2049.8,2062.2,2044.2,2059.6,8135,2024-02-20T06:00:00+0000
2024-02-21T06:00:00+0000,2055.9,2063.1,2050.8,2054.0,4489,2024-02-21T06:00:00+0000
2024-02-22T06:00:00+0000,2055.8,2064.8,2049.2,2050.5,4854,2024-02-22T06:00:00+0000
2024-02-23T06:00:00+0000,2054.2,2073.0,2045.4,2069.3,7464,2024-02-23T06:00:00+0000
2024-02-26T06:00:00+0000,2064.0,2066.5,2054.1,2058.8,4573,2024-02-26T06:00:00+0000
2024-02-27T06:00:00+0000,2060.7,2068.8,2058.4,2064.1,6028,2024-02-27T06:00:00+0000
2024-02-28T06:00:00+0000,2059.7,2067.3,2053.6,2062.7,4890,2024-02-28T06:00:00+0000
2024-02-29T06:00:00+0000,2063.4,2079.2,2056.1,2074.6,9725,2024-02-29T06:00:00+0000
