Time,Open,High,Low,Close,Volume
2010-05-28T01:18:00+0000,1102.75,1103.0,1102.5,1103.0,36
2010-05-28T01:19:00+0000,1103.0,1103.5,1101.5,1102.5,694
2010-05-28T01:20:00+0000,1102.75,1102.75,1102.5,1102.75,7
2010-05-28T01:21:00+0000,1102.5,1103.0,1102.5,1103.0,48
2010-05-28T01:22:00+0000,1103.0,1103.0,1102.5,1102.75,52
2010-05-28T01:23:00+0000,1103.0,1103.0,1102.25,1102.25,49
2010-05-28T01:24:00+0000,1102.5,1102.5,1101.5,1102.25,108
2010-05-28T01:25:00+0000,1102.25,1102.25,1102.0,1102.0,62
2010-05-28T01:26:00+0000,1102.25,1103.25,1102.25,1103.25,303
2010-05-28T01:27:00+0000,1102.75,1103.5,1102.75,1103.5,163
2010-05-28T01:28:00+0000,1103.5,1103.75,1103.5,1103.75,174
2010-05-28T01:29:00+0000,1103.75,1103.75,1103.5,1103.5,59
2010-05-28T01:30:00+0000,1103.5,1103.75,1103.0,1103.25,203
2010-05-28T01:31:00+0000,1103.25,1103.5,1103.25,1103.25,39
2010-05-28T01:32:00+0000,1103.25,1103.25,1103.0,1103.25,33
2010-05-28T01:33:00+0000,1103.0,1103.0,1103.0,1103.0,35
2010-05-28T01:34:00+0000,1103.0,1103.25,1103.0,1103.25,48
2010-05-28T01:35:00+0000,1103.25,1103.5,1103.25,1103.25,50
2010-05-28T01:36:00+0000,1103.25,1103.25,1102.75,1103.0,41
2010-05-28T01:37:00+0000,1102.75,1103.0,1102.75,1102.75,7
2010-05-28T01:38:00+0000,1102.75,1103.0,1102.75,1102.75,14
2010-05-28T01:39:00+0000,1102.75,1103.0,1102.25,1102.5,63
2010-05-28T01:40:00+0000,1102.75,1102.75,1102.5,1102.75,30
2010-05-28T01:41:00+0000,1102.75,1102.75,1102.5,1102.75,8
2010-05-28T01:42:00+0000,1102.5,1102.75,1102.5,1102.75,28
2010-05-28T01:43:00+0000,1103.0,1103.0,1102.5,1102.5,37
2010-05-28T01:44:00+0000,1102.25,1102.5,1102.25,1102.5,81
2010-05-28T01:45:00+0000,1102.25,1102.25,1102.0,1102.25,18
2010-05-28T01:46:00+0000,1102.0,1102.0,1102.0,1102.0,48
2010-05-28T01:47:00+0000,1102.0,1102.0,1102.0,1102.0,52
2010-05-28T01:48:00+0000,1101.75,1101.75,1101.5,1101.5,181
2010-05-28T01:49:00+0000,1101.5,1102.75,1101.5,1102.5,114
2010-05-28T01:50:00+0000,1102.5,1103.0,1102.5,1102.75,70
2010-05-28T01:51:00+0000,1103.0,1103.25,1102.75,1103.0,51
2010-05-28T01:52:00+0000,1103.0,1103.0,1102.5,1102.75,95
2010-05-28T01:53:00+0000,1102.5,1102.75,1102.25,1102.5,157
2010-05-28T01:54:00+0000,1102.5,1102.75,1102.25,1102.25,52
2010-05-28T01:55:00+0000,1102.0,1102.25,1102.0,1102.0,12
2010-05-28T01:56:00+0000,1102.0,1102.25,1102.0,1102.25,16
2010-05-28T01:57:00+0000,1102.0,1102.25,1101.5,1102.25,193
2010-05-28T01:58:00+0000,1102.25,1102.5,1102.25,1102.5,39
2010-05-28T01:59:00+0000,1102.25,1102.5,1102.25,1102.25,43
2010-05-28T02:00:00+0000,1102.25,1102.25,1101.75,1102.0,49
2010-05-28T02:01:00+0000,1102.0,1102.25,1102.0,1102.25,49
2010-05-28T02:02:00+0000,1102.25,1102.25,1101.75,1102.25,114
2010-05-28T02:03:00+0000,1102.25,1102.25,1102.0,1102.25,22
2010-05-28T02:04:00+0000,1102.25,1102.25,1102.25,1102.25,6
2010-05-28T02:05:00+0000,1102.25,1102.5,1102.25,1102.25,7
2010-05-28T02:06:00+0000,1102.25,1102.5,1102.25,1102.25,6
2010-05-28T02:07:00+0000,1102.25,1102.25,1101.75,1102.0,140
2010-05-28T02:08:00+0000,1102.25,1102.25,1102.25,1102.25,7
2010-05-28T02:09:00+0000,1102.25,1102.25,1102.0,1102.0,7
2010-05-28T02:10:00+0000,1102.25,1102.5,1102.25,1102.25,36
2010-05-28T02:11:00+0000,1102.5,1102.5,1102.25,1102.5,26
2010-05-28T02:12:00+0000,1102.25,1102.25,1101.75,1101.75,84
2010-05-28T02:13:00+0000,1101.75,1101.75,1101.75,1101.75,7
2010-05-28T02:14:00+0000,1101.75,1102.0,1101.75,1101.75,31
2010-05-28T02:15:00+0000,1101.75,1101.75,1101.5,1101.5,30
2010-05-28T02:16:00+0000,1101.5,1101.75,1101.5,1101.5,47
2010-05-28T02:17:00+0000,1101.5,1101.5,1101.25,1101.25,158
2010-05-28T02:18:00+0000,1101.0,1101.25,1101.0,1101.25,98
2010-05-28T02:19:00+0000,1101.0,1101.25,1101.0,1101.25,22
2010-05-28T02:20:00+0000,1101.25,1101.25,1101.0,1101.25,30
2010-05-28T02:21:00+0000,1101.25,1101.5,1101.25,1101.25,50
2010-05-28T02:22:00+0000,1101.25,1101.25,1100.75,1101.0,143
2010-05-28T02:23:00+0000,1101.0,1101.0,1100.75,1100.75,26
2010-05-28T02:24:00+0000,1101.0,1101.25,1101.0,1101.0,79
2010-05-28T02:25:00+0000,1101.25,1101.25,1100.75,1101.0,48
2010-05-28T02:26:00+0000,1101.0,1101.25,1101.0,1101.0,25
2010-05-28T02:27:00+0000,1100.75,1100.75,1100.5,1100.5,134
2010-05-28T02:28:00+0000,1100.5,1100.5,1100.25,1100.25,15
2010-05-28T02:29:00+0000,1100.25,1100.25,1099.75,1099.75,316
2010-05-28T02:30:00+0000,1099.5,1100.0,1099.5,1100.0,21
2010-05-28T02:31:00+0000,1099.75,1099.75,1099.5,1099.75,38
2010-05-28T02:32:00+0000,1099.5,1100.0,1099.5,1099.75,139
2010-05-28T02:33:00+0000,1100.0,1100.0,1099.75,1099.75,81
2010-05-28T02:34:00+0000,1099.75,1100.0,1099.75,1099.75,10
2010-05-28T02:35:00+0000,1100.0,1100.0,1099.75,1099.75,38
2010-05-28T02:36:00+0000,1099.75,1100.0,1099.75,1099.75,90
2010-05-28T02:37:00+0000,1099.75,1100.0,1099.5,1099.75,121
2010-05-28T02:38:00+0000,1100.0,1100.0,1099.5,1099.75,121
2010-05-28T02:39:00+0000,1099.75,1099.75,1099.75,1099.75,14
2010-05-28T02:40:00+0000,1099.5,1099.75,1099.5,1099.75,52
2010-05-28T02:41:00+0000,1100.0,1100.25,1100.0,1100.25,121
2010-05-28T02:42:00+0000,1100.0,1100.0,1099.75,1100.0,156
2010-05-28T02:43:00+0000,1100.0,1100.0,1099.5,1099.5,28
2010-05-28T02:44:00+0000,1099.75,1099.75,1099.25,1099.75,122
2010-05-28T02:45:00+0000,1099.5,1099.75,1099.5,1099.5,20
2010-05-28T02:46:00+0000,1099.75,1099.75,1099.5,1099.5,34
2010-05-28T02:47:00+0000,1099.25,1099.25,1099.25,1099.25,110
2010-05-28T02:48:00+0000,1099.5,1099.75,1099.5,1099.75,33
2010-05-28T02:49:00+0000,1099.75,1100.0,1099.75,1099.75,15
2010-05-28T02:50:00+0000,1099.75,1099.75,1099.5,1099.5,47
2010-05-28T02:51:00+0000,1099.5,1099.5,1099.25,1099.5,20
2010-05-28T02:52:00+0000,1099.25,1099.5,1099.25,1099.5,5
2010-05-28T02:53:00+0000,1099.5,1099.5,1099.5,1099.5,10
2010-05-28T02:54:00+0000,1099.5,1099.5,1099.25,1099.25,62
2010-05-28T02:55:00+0000,1099.25,1099.25,1099.25,1099.25,76
2010-05-28T02:56:00+0000,1099.0,1099.25,1099.0,1099.0,121
2010-05-28T02:57:00+0000,1099.0,1099.25,1099.0,1099.25,38
2010-05-28T02:58:00+0000,1099.25,1099.25,1099.0,1099.0,21
2010-05-28T02:59:00+0000,1099.25,1099.25,1099.0,1099.25,59
2010-05-28T03:00:00+0000,1099.25,1099.25,1099.0,1099.25,41
2010-05-28T03:01:00+0000,1099.25,1099.25,1099.0,1099.0,44
2010-05-28T03:02:00+0000,1099.0,1099.25,1099.0,1099.25,16
2010-05-28T03:03:00+0000,1099.25,1099.5,1099.0,1099.0,72
2010-05-28T03:04:00+0000,1099.0,1099.25,1099.0,1099.25,51
2010-05-28T03:05:00+0000,1099.0,1099.25,1099.0,1099.25,44
2010-05-28T03:06:00+0000,1099.25,1099.5,1099.25,1099.25,54
2010-05-28T03:07:00+0000,1099.25,1099.25,1099.0,1099.0,26
2010-05-28T03:08:00+0000,1099.25,1099.5,1099.25,1099.5,112
2010-05-28T03:09:00+0000,1099.75,1100.0,1099.25,1099.5,146
2010-05-28T03:10:00+0000,1099.5,1099.75,1099.25,1099.75,73
2010-05-28T03:11:00+0000,1099.75,1099.75,1099.75,1099.75,51
2010-05-28T03:12:00+0000,1099.5,1100.0,1099.5,1099.5,110
2010-05-28T03:13:00+0000,1099.75,1099.75,1099.5,1099.5,5
2010-05-28T03:14:00+0000,1099.75,1099.75,1099.75,1099.75,4
2010-05-28T03:15:00+0000,1099.75,1099.75,1099.5,1099.5,13
2010-05-28T03:16:00+0000,1099.75,1099.75,1099.5,1099.5,18
2010-05-28T03:17:00+0000,1099.75,1099.75,1099.75,1099.75,8
2010-05-28T03:18:00+0000,1099.5,1099.75,1099.5,1099.5,30
2010-05-28T03:19:00+0000,1099.75,1099.75,1099.25,1099.25,39
2010-05-28T03:20:00+0000,1099.5,1099.5,1099.25,1099.5,13
2010-05-28T03:21:00+0000,1099.5,1099.5,1099.5,1099.5,1
2010-05-28T03:22:00+0000,1099.5,1099.5,1099.5,1099.5,1
2010-05-28T03:23:00+0000,1099.25,1099.75,1099.25,1099.5,57
2010-05-28T03:24:00+0000,1099.5,1099.5,1099.25,1099.25,38
2010-05-28T03:25:00+0000,1099.25,1099.25,1099.0,1099.0,52
2010-05-28T03:26:00+0000,1099.0,1099.25,1099.0,1099.0,14
2010-05-28T03:27:00+0000,1099.25,1099.25,1099.0,1099.0,26
2010-05-28T03:28:00+0000,1099.0,1099.25,1099.0,1099.25,168
2010-05-28T03:29:00+0000,1099.25,1099.25,1099.0,1099.25,30
2010-05-28T03:30:00+0000,1099.25,1099.5,1099.0,1099.25,28
2010-05-28T03:31:00+0000,1099.25,1099.25,1098.5,1098.5,379
2010-05-28T03:32:00+0000,1098.5,1098.75,1098.5,1098.5,202
2010-05-28T03:33:00+0000,1098.5,1098.75,1098.5,1098.75,43
2010-05-28T03:34:00+0000,1098.75,1098.75,1098.5,1098.75,22
2010-05-28T03:35:00+0000,1098.75,1099.0,1098.75,1099.0,3
2010-05-28T03:36:00+0000,1099.0,1099.0,1098.5,1098.5,32
2010-05-28T03:37:00+0000,1098.5,1099.0,1098.5,1099.0,65
2010-05-28T03:38:00+0000,1099.0,1099.0,1098.25,1098.25,173
2010-05-28T03:39:00+0000,1098.25,1098.5,1098.0,1098.5,333
2010-05-28T03:40:00+0000,1098.25,1098.25,1098.0,1098.25,81
2010-05-28T03:41:00+0000,1098.25,1098.25,1098.0,1098.25,26
2010-05-28T03:42:00+0000,1098.25,1098.25,1098.0,1098.0,41
