Time,Open,High,Low,Close,Volume,index
2019-12-02T06:00:00+0000,8465.5,8466.0,8465.5,8466.0,2,2019-12-02T06:00:00+0000
2019-12-02T07:00:00+0000,8462.0,8462.0,8456.25,8456.25,9,2019-12-02T07:00:00+0000
2019-12-02T08:00:00+0000,8460.25,8475.0,8460.25,8474.5,9,2019-12-02T08:00:00+0000
2019-12-02T09:00:00+0000,8470.0,8470.5,8464.75,8465.0,4,2019-12-02T09:00:00+0000
2019-12-02T10:00:00+0000,8470.25,8470.25,8464.0,8464.0,12,2019-12-02T10:00:00+0000
2019-12-02T11:00:00+0000,8460.25,8460.25,8440.0,8448.75,31,2019-12-02T11:00:00+0000
2019-12-02T12:00:00+0000,8448.5,8448.5,8442.75,8448.25,3,2019-12-02T12:00:00+0000
2019-12-02T13:00:00+0000,8447.0,8447.0,8428.5,8437.5,312,2019-12-02T13:00:00+0000
2019-12-02T14:00:00+0000,8437.5,8439.5,8362.0,8362.0,301,2019-12-02T14:00:00+0000
2019-12-02T15:00:00+0000,8358.0,8358.25,8298.25,8308.0,638,2019-12-02T15:00:00+0000
2019-12-02T16:00:00+0000,8308.0,8333.0,8298.5,8332.0,169,2019-12-02T16:00:00+0000
2019-12-02T17:00:00+0000,8332.0,8339.75,8308.5,8317.5,117,2019-12-02T17:00:00+0000
2019-12-02T18:00:00+0000,8318.75,8343.0,8318.75,8340.25,54,2019-12-02T18:00:00+0000
2019-12-02T19:00:00+0000,8340.5,8355.25,8340.5,8351.75,68,2019-12-02T19:00:00+0000
2019-12-02T20:00:00+0000,8349.5,8352.5,8334.0,8340.0,61,2019-12-02T20:00:00+0000
2019-12-02T21:00:00+0000,8341.25,8341.25,8330.0,8330.0,14,2019-12-02T21:00:00+0000
2019-12-02T23:00:00+0000,8335.0,8335.0,8312.25,8319.5,14,2019-12-02T23:00:00+0000
2019-12-03T00:00:00+0000,8322.5,8335.0,8322.5,8331.0,24,2019-12-03T00:00:00+0000
2019-12-03T01:00:00+0000,8337.0,8337.0,8327.75,8334.25,15,2019-12-03T01:00:00+0000
2019-12-03T02:00:00+0000,8335.75,8345.0,8335.5,8340.0,47,2019-12-03T02:00:00+0000
2019-12-03T03:00:00+0000,8347.25,8355.0,8345.25,8355.0,6,2019-12-03T03:00:00+0000
2019-12-03T04:00:00+0000,8349.0,8349.0,8349.0,8349.0,4,2019-12-03T04:00:00+0000
2019-12-03T05:00:00+0000,8349.0,8358.0,8349.0,8358.0,17,2019-12-03T05:00:00+0000
2019-12-03T06:00:00+0000,8351.25,8351.5,8342.5,8342.5,14,2019-12-03T06:00:00+0000
2019-12-03T07:00:00+0000,8351.5,8351.75,8341.0,8341.0,7,2019-12-03T07:00:00+0000
2019-12-03T08:00:00+0000,8344.0,8352.0,8344.0,8349.0,9,2019-12-03T08:00:00+0000
2019-12-03T09:00:00+0000,8351.5,8355.75,8340.75,8348.0,91,2019-12-03T09:00:00+0000
2019-12-03T10:00:00+0000,8348.0,8352.0,8291.0,8296.5,177,2019-12-03T10:00:00+0000
2019-12-03T11:00:00+0000,8296.5,8312.0,8293.25,8311.75,45,2019-12-03T11:00:00+0000
2019-12-03T12:00:00+0000,8312.25,8312.25,8271.25,8275.0,58,2019-12-03T12:00:00+0000
2019-12-03T13:00:00+0000,8275.75,8281.25,8241.75,8242.75,264,2019-12-03T13:00:00+0000
2019-12-03T14:00:00+0000,8240.25,8241.5,8189.25,8223.25,682,2019-12-03T14:00:00+0000
2019-12-03T15:00:00+0000,8225.0,8239.5,8205.0,8216.25,229,2019-12-03T15:00:00+0000
2019-12-03T16:00:00+0000,8212.0,8230.25,8205.25,8224.5,150,2019-12-03T16:00:00+0000
2019-12-03T17:00:00+0000,8217.75,8237.0,8217.75,8235.25,256,2019-12-03T17:00:00+0000
2019-12-03T18:00:00+0000,8238.0,8259.0,8235.0,8247.0,267,2019-12-03T18:00:00+0000
2019-12-03T19:00:00+0000,8248.0,8253.5,8236.25,8250.5,69,2019-12-03T19:00:00+0000
2019-12-03T20:00:00+0000,8251.0,8281.5,8244.0,8277.0,141,2019-12-03T20:00:00+0000
2019-12-03T21:00:00+0000,8277.5,8277.5,8270.25,8270.5,83,2019-12-03T21:00:00+0000
2019-12-03T23:00:00+0000,8279.25,8281.5,8278.0,8281.25,7,2019-12-03T23:00:00+0000
2019-12-04T00:00:00+0000,8283.5,8286.25,8269.25,8275.0,63,2019-12-04T00:00:00+0000
2019-12-04T01:00:00+0000,8263.25,8274.0,8263.25,8266.75,31,2019-12-04T01:00:00+0000
2019-12-04T02:00:00+0000,8271.25,8273.5,8271.25,8273.5,5,2019-12-04T02:00:00+0000
2019-12-04T03:00:00+0000,8269.0,8278.0,8268.75,8278.0,8,2019-12-04T03:00:00+0000
2019-12-04T04:00:00+0000,8276.0,8283.5,8276.0,8283.5,8,2019-12-04T04:00:00+0000
2019-12-04T05:00:00+0000,8283.5,8283.5,8283.25,8283.5,4,2019-12-04T05:00:00+0000
2019-12-04T06:00:00+0000,8279.25,8283.5,8279.25,8283.5,6,2019-12-04T06:00:00+0000
2019-12-04T07:00:00+0000,8275.5,8275.5,8242.5,8242.5,46,2019-12-04T07:00:00+0000
2019-12-04T08:00:00+0000,8243.25,8266.0,8242.5,8265.75,63,2019-12-04T08:00:00+0000
2019-12-04T09:00:00+0000,8267.0,8333.0,8267.0,8325.0,165,2019-12-04T09:00:00+0000
2019-12-04T10:00:00+0000,8323.75,8323.75,8313.0,8313.0,28,2019-12-04T10:00:00+0000
2019-12-04T11:00:00+0000,8315.5,8325.25,8314.75,8325.25,32,2019-12-04T11:00:00+0000
2019-12-04T12:00:00+0000,8325.5,8325.5,8318.0,8322.0,17,2019-12-04T12:00:00+0000
2019-12-04T13:00:00+0000,8321.25,8325.0,8303.25,8315.5,77,2019-12-04T13:00:00+0000
2019-12-04T14:00:00+0000,8318.0,8337.25,8308.0,8330.0,185,2019-12-04T14:00:00+0000
2019-12-04T15:00:00+0000,8331.25,8339.0,8320.0,8333.0,146,2019-12-04T15:00:00+0000
2019-12-04T16:00:00+0000,8335.0,8338.0,8323.0,8325.0,122,2019-12-04T16:00:00+0000
2019-12-04T17:00:00+0000,8324.75,8327.0,8315.0,8326.0,104,2019-12-04T17:00:00+0000
2019-12-04T18:00:00+0000,8324.75,8324.75,8318.5,8321.0,8,2019-12-04T18:00:00+0000
2019-12-04T19:00:00+0000,8325.75,8335.0,8325.75,8335.0,35,2019-12-04T19:00:00+0000
2019-12-04T20:00:00+0000,8332.0,8332.0,8318.75,8318.75,32,2019-12-04T20:00:00+0000
2019-12-04T21:00:00+0000,8314.75,8318.75,8306.75,8318.75,26,2019-12-04T21:00:00+0000
2019-12-04T23:00:00+0000,8322.0,8322.0,8322.0,8322.0,1,2019-12-04T23:00:00+0000
2019-12-05T00:00:00+0000,8310.75,8312.0,8310.5,8311.0,9,2019-12-05T00:00:00+0000
2019-12-05T01:00:00+0000,8314.0,8329.0,8306.0,8313.0,15,2019-12-05T01:00:00+0000
2019-12-05T02:00:00+0000,8315.75,8320.0,8312.75,8312.75,7,2019-12-05T02:00:00+0000
2019-12-05T03:00:00+0000,8313.0,8313.5,8309.25,8310.25,10,2019-12-05T03:00:00+0000
2019-12-05T04:00:00+0000,8312.0,8314.75,8312.0,8314.25,27,2019-12-05T04:00:00+0000
2019-12-05T05:00:00+0000,8314.0,8314.0,8309.25,8309.25,2,2019-12-05T05:00:00+0000
2019-12-05T06:00:00+0000,8313.0,8320.0,8313.0,8319.5,5,2019-12-05T06:00:00+0000
2019-12-05T07:00:00+0000,8322.0,8342.25,8318.0,8342.25,56,2019-12-05T07:00:00+0000
2019-12-05T08:00:00+0000,8339.0,8339.0,8326.25,8330.75,38,2019-12-05T08:00:00+0000
2019-12-05T09:00:00+0000,8331.0,8338.5,8330.0,8338.0,8,2019-12-05T09:00:00+0000
2019-12-05T10:00:00+0000,8336.75,8358.0,8335.0,8350.25,82,2019-12-05T10:00:00+0000
2019-12-05T11:00:00+0000,8354.5,8358.5,8352.0,8352.25,38,2019-12-05T11:00:00+0000
2019-12-05T12:00:00+0000,8352.0,8356.5,8348.0,8350.0,59,2019-12-05T12:00:00+0000
2019-12-05T13:00:00+0000,8345.0,8353.5,8340.0,8346.25,63,2019-12-05T13:00:00+0000
2019-12-05T14:00:00+0000,8344.5,8347.0,8323.5,8325.0,132,2019-12-05T14:00:00+0000
2019-12-05T15:00:00+0000,8323.75,8326.5,8293.5,8311.0,263,2019-12-05T15:00:00+0000
2019-12-05T16:00:00+0000,8311.25,8319.25,8304.0,8313.25,149,2019-12-05T16:00:00+0000
2019-12-05T17:00:00+0000,8315.25,8317.0,8306.75,8310.75,49,2019-12-05T17:00:00+0000
2019-12-05T18:00:00+0000,8311.75,8323.25,8310.0,8321.0,71,2019-12-05T18:00:00+0000
2019-12-05T19:00:00+0000,8320.5,8333.0,8308.5,8319.5,115,2019-12-05T19:00:00+0000
2019-12-05T20:00:00+0000,8321.0,8336.25,8319.25,8332.5,83,2019-12-05T20:00:00+0000
2019-12-05T21:00:00+0000,8333.0,8334.75,8327.75,8332.75,46,2019-12-05T21:00:00+0000
2019-12-05T23:00:00+0000,8330.75,8336.75,8330.5,8336.75,14,2019-12-05T23:00:00+0000
2019-12-06T00:00:00+0000,8336.75,8347.5,8336.75,8347.5,26,2019-12-06T00:00:00+0000
2019-12-06T01:00:00+0000,8346.25,8348.0,8342.5,8346.5,29,2019-12-06T01:00:00+0000
2019-12-06T02:00:00+0000,8346.5,8347.25,8338.0,8338.0,22,2019-12-06T02:00:00+0000
2019-12-06T03:00:00+0000,8341.75,8344.0,8341.25,8343.25,16,2019-12-06T03:00:00+0000
2019-12-06T04:00:00+0000,8344.25,8344.25,8342.25,8342.25,9,2019-12-06T04:00:00+0000
